sa1_code,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_89,age_90_and_over
7021500,3.0,6.0,9.0,9.0,12.0,6.0,12.0,3.0,6.0,9.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
7021728,6.0,12.0,6.0,6.0,9.0,15.0,15.0,9.0,12.0,6.0,15.0,12.0,15.0,15.0,12.0,6.0,0.0,0.0,0.0
7021717,6.0,15.0,12.0,18.0,9.0,6.0,6.0,12.0,12.0,18.0,15.0,12.0,9.0,12.0,9.0,6.0,3.0,0.0,0.0
7021722,6.0,9.0,9.0,12.0,15.0,6.0,9.0,9.0,9.0,12.0,12.0,6.0,12.0,6.0,6.0,0.0,3.0,3.0,0.0
7034926,15.0,12.0,6.0,6.0,9.0,12.0,12.0,21.0,12.0,9.0,18.0,15.0,21.0,18.0,15.0,6.0,6.0,0.0,3.0
7021495,9.0,9.0,15.0,15.0,12.0,6.0,12.0,6.0,9.0,21.0,12.0,9.0,6.0,12.0,9.0,3.0,6.0,0.0,0.0
7021328,12.0,12.0,12.0,15.0,15.0,12.0,9.0,24.0,15.0,9.0,9.0,18.0,9.0,12.0,3.0,6.0,0.0,3.0,0.0
7021330,3.0,9.0,12.0,15.0,3.0,9.0,9.0,6.0,9.0,15.0,12.0,15.0,15.0,6.0,6.0,6.0,0.0,0.0,0.0
7021329,6.0,6.0,9.0,3.0,3.0,6.0,6.0,6.0,9.0,9.0,9.0,6.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0
7021493,0.0,0.0,3.0,12.0,0.0,3.0,6.0,3.0,6.0,3.0,12.0,9.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0
7021510,6.0,12.0,18.0,12.0,9.0,9.0,9.0,9.0,24.0,18.0,15.0,9.0,18.0,6.0,3.0,6.0,3.0,3.0,0.0
7021508,3.0,0.0,3.0,3.0,0.0,3.0,6.0,0.0,9.0,6.0,9.0,6.0,9.0,6.0,3.0,3.0,3.0,3.0,0.0
7021513,3.0,3.0,15.0,12.0,3.0,3.0,15.0,3.0,12.0,18.0,12.0,12.0,9.0,6.0,3.0,3.0,3.0,0.0,0.0
7021335,6.0,6.0,12.0,15.0,9.0,6.0,15.0,6.0,15.0,15.0,18.0,12.0,9.0,9.0,3.0,6.0,0.0,0.0,0.0
7021515,6.0,15.0,21.0,15.0,12.0,3.0,9.0,9.0,18.0,15.0,15.0,18.0,15.0,6.0,15.0,6.0,3.0,0.0,0.0
7021337,3.0,12.0,12.0,6.0,6.0,6.0,9.0,9.0,15.0,9.0,6.0,15.0,6.0,9.0,3.0,3.0,3.0,3.0,3.0
7034860,9.0,9.0,18.0,6.0,18.0,18.0,12.0,15.0,9.0,12.0,24.0,15.0,6.0,3.0,6.0,3.0,3.0,0.0,0.0
7021350,9.0,9.0,15.0,15.0,12.0,18.0,15.0,12.0,9.0,9.0,18.0,12.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0
7021348,6.0,6.0,6.0,18.0,9.0,21.0,9.0,12.0,9.0,15.0,15.0,12.0,18.0,15.0,6.0,0.0,0.0,0.0,3.0
7034817,,,,,,,,,,,,,,,,,,,
7021370,12.0,6.0,3.0,6.0,0.0,3.0,15.0,12.0,6.0,9.0,6.0,9.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0
7034802,6.0,6.0,9.0,9.0,9.0,12.0,12.0,9.0,9.0,6.0,6.0,12.0,6.0,6.0,6.0,0.0,0.0,3.0,3.0
7021253,3.0,9.0,12.0,12.0,9.0,12.0,18.0,9.0,9.0,12.0,15.0,21.0,15.0,6.0,6.0,12.0,6.0,3.0,0.0
7021255,6.0,6.0,6.0,12.0,24.0,15.0,9.0,6.0,9.0,3.0,9.0,12.0,9.0,6.0,3.0,3.0,0.0,3.0,0.0
7021250,12.0,15.0,24.0,21.0,15.0,6.0,9.0,21.0,15.0,21.0,30.0,24.0,12.0,9.0,6.0,0.0,3.0,3.0,0.0
7021345,9.0,15.0,12.0,6.0,15.0,18.0,21.0,18.0,18.0,12.0,12.0,9.0,9.0,6.0,9.0,6.0,0.0,3.0,3.0
7021214,3.0,12.0,15.0,15.0,6.0,6.0,3.0,3.0,12.0,12.0,18.0,15.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0
7021215,3.0,3.0,9.0,12.0,12.0,0.0,6.0,3.0,3.0,6.0,15.0,12.0,6.0,3.0,9.0,3.0,3.0,0.0,0.0
7021185,6.0,6.0,3.0,6.0,9.0,9.0,9.0,9.0,6.0,9.0,3.0,6.0,3.0,3.0,0.0,9.0,3.0,3.0,0.0
7021176,12.0,9.0,9.0,12.0,21.0,15.0,15.0,6.0,12.0,12.0,15.0,15.0,9.0,6.0,9.0,3.0,3.0,0.0,0.0
7021184,6.0,12.0,18.0,9.0,12.0,6.0,12.0,15.0,18.0,24.0,12.0,6.0,9.0,3.0,0.0,6.0,6.0,0.0,0.0
7021156,6.0,9.0,6.0,12.0,9.0,9.0,6.0,12.0,6.0,12.0,12.0,6.0,6.0,6.0,6.0,6.0,3.0,0.0,0.0
7021155,9.0,9.0,9.0,6.0,12.0,9.0,12.0,12.0,9.0,15.0,15.0,12.0,9.0,3.0,3.0,3.0,3.0,3.0,0.0
7021157,9.0,18.0,12.0,12.0,15.0,9.0,15.0,15.0,9.0,15.0,6.0,6.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0
7021160,9.0,6.0,12.0,12.0,6.0,12.0,12.0,21.0,18.0,15.0,9.0,12.0,6.0,9.0,12.0,3.0,3.0,0.0,0.0
7021283,9.0,12.0,6.0,3.0,6.0,12.0,3.0,12.0,9.0,9.0,18.0,15.0,21.0,9.0,21.0,15.0,21.0,12.0,24.0
7021233,6.0,3.0,12.0,21.0,9.0,3.0,9.0,3.0,3.0,15.0,24.0,12.0,12.0,3.0,6.0,3.0,3.0,3.0,0.0
7021234,9.0,6.0,15.0,9.0,6.0,3.0,3.0,9.0,9.0,9.0,12.0,12.0,9.0,9.0,9.0,6.0,0.0,0.0,0.0
7021232,6.0,3.0,3.0,12.0,18.0,9.0,6.0,3.0,9.0,12.0,15.0,15.0,15.0,12.0,0.0,6.0,0.0,3.0,0.0
7021238,6.0,15.0,21.0,12.0,9.0,3.0,6.0,3.0,9.0,18.0,12.0,6.0,12.0,9.0,3.0,3.0,3.0,0.0,3.0
7021202,6.0,3.0,9.0,6.0,12.0,12.0,6.0,6.0,6.0,12.0,6.0,9.0,6.0,6.0,0.0,3.0,3.0,3.0,6.0
7034799,3.0,3.0,12.0,12.0,9.0,3.0,6.0,3.0,3.0,9.0,15.0,6.0,9.0,6.0,3.0,6.0,0.0,0.0,3.0
7021207,9.0,6.0,12.0,21.0,15.0,6.0,6.0,12.0,12.0,15.0,15.0,12.0,6.0,9.0,6.0,3.0,0.0,0.0,0.0
7021197,3.0,12.0,18.0,9.0,15.0,6.0,9.0,6.0,15.0,12.0,15.0,15.0,6.0,6.0,3.0,6.0,3.0,0.0,0.0
7021165,12.0,9.0,12.0,12.0,18.0,15.0,3.0,12.0,15.0,12.0,12.0,15.0,15.0,9.0,6.0,6.0,0.0,3.0,0.0
7034864,3.0,3.0,6.0,6.0,9.0,9.0,9.0,6.0,12.0,9.0,12.0,3.0,12.0,9.0,6.0,6.0,0.0,3.0,0.0
7034867,3.0,3.0,6.0,3.0,9.0,30.0,30.0,15.0,9.0,3.0,12.0,15.0,12.0,15.0,9.0,3.0,6.0,3.0,0.0
7034865,0.0,6.0,6.0,6.0,24.0,21.0,12.0,6.0,12.0,9.0,9.0,9.0,6.0,6.0,6.0,9.0,6.0,0.0,3.0
7021546,0.0,3.0,3.0,6.0,9.0,21.0,21.0,9.0,9.0,12.0,6.0,3.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0
7021549,0.0,3.0,3.0,9.0,36.0,42.0,27.0,12.0,6.0,9.0,3.0,6.0,6.0,0.0,6.0,3.0,0.0,0.0,0.0
7034818,0.0,3.0,0.0,18.0,18.0,12.0,12.0,0.0,3.0,3.0,3.0,12.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0
7021361,0.0,3.0,0.0,15.0,24.0,15.0,15.0,12.0,6.0,0.0,9.0,6.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0
7034875,0.0,3.0,3.0,168.0,33.0,27.0,24.0,15.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7034876,6.0,9.0,0.0,15.0,33.0,36.0,33.0,12.0,15.0,12.0,9.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
7034829,0.0,0.0,0.0,15.0,39.0,9.0,6.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7021427,0.0,6.0,3.0,81.0,15.0,15.0,24.0,21.0,12.0,6.0,6.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
7021598,0.0,0.0,0.0,9.0,21.0,21.0,15.0,6.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
7021434,0.0,0.0,0.0,6.0,18.0,6.0,12.0,9.0,9.0,6.0,6.0,3.0,6.0,3.0,6.0,3.0,0.0,0.0,0.0
7034844,0.0,0.0,0.0,3.0,12.0,18.0,21.0,9.0,6.0,6.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
7021622,12.0,3.0,0.0,12.0,84.0,78.0,69.0,30.0,21.0,15.0,15.0,12.0,6.0,12.0,6.0,3.0,0.0,3.0,0.0
7021608,0.0,0.0,3.0,30.0,27.0,12.0,6.0,6.0,3.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
7021591,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,6.0,6.0,3.0,0.0,6.0,6.0,3.0,0.0,3.0,3.0,0.0
7021594,3.0,3.0,3.0,9.0,42.0,45.0,24.0,27.0,6.0,15.0,9.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
7021733,,,,,,,,,,,,,,,,,,,
7021827,0.0,0.0,3.0,0.0,6.0,12.0,15.0,6.0,3.0,3.0,3.0,3.0,6.0,12.0,9.0,6.0,6.0,3.0,0.0
7021742,0.0,0.0,3.0,0.0,12.0,21.0,21.0,6.0,3.0,3.0,3.0,6.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0
7021753,3.0,0.0,3.0,6.0,18.0,21.0,15.0,3.0,6.0,6.0,9.0,6.0,12.0,3.0,6.0,6.0,0.0,0.0,0.0
7021614,3.0,6.0,6.0,3.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,3.0,0.0,3.0,3.0,0.0,0.0
7021616,3.0,3.0,3.0,3.0,33.0,27.0,15.0,12.0,9.0,0.0,6.0,12.0,6.0,9.0,3.0,3.0,3.0,0.0,0.0
7021635,3.0,6.0,0.0,9.0,24.0,27.0,18.0,9.0,6.0,3.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
7034851,3.0,3.0,3.0,21.0,36.0,18.0,15.0,3.0,9.0,3.0,6.0,6.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0
7021457,3.0,3.0,3.0,3.0,18.0,27.0,18.0,9.0,6.0,3.0,3.0,3.0,9.0,0.0,3.0,6.0,0.0,0.0,0.0
7021654,3.0,0.0,0.0,21.0,51.0,21.0,15.0,9.0,3.0,9.0,9.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0
7034915,6.0,6.0,6.0,27.0,108.0,42.0,30.0,15.0,12.0,3.0,3.0,9.0,6.0,3.0,9.0,0.0,3.0,0.0,0.0
7021458,3.0,0.0,3.0,15.0,42.0,45.0,15.0,9.0,9.0,6.0,15.0,9.0,3.0,9.0,3.0,0.0,3.0,0.0,0.0
7034917,9.0,0.0,0.0,12.0,12.0,12.0,9.0,6.0,3.0,6.0,6.0,0.0,9.0,6.0,0.0,3.0,6.0,3.0,0.0
7021267,9.0,9.0,12.0,6.0,18.0,18.0,9.0,18.0,9.0,15.0,12.0,9.0,9.0,3.0,6.0,0.0,3.0,0.0,0.0
7021268,6.0,3.0,12.0,12.0,18.0,15.0,15.0,3.0,9.0,12.0,21.0,9.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0
7021272,6.0,6.0,6.0,9.0,12.0,6.0,9.0,9.0,9.0,6.0,12.0,9.0,6.0,3.0,12.0,6.0,3.0,0.0,0.0
7021274,3.0,6.0,9.0,9.0,27.0,21.0,12.0,21.0,9.0,12.0,9.0,3.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0
7021371,3.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,3.0,12.0,12.0,9.0,6.0,3.0,6.0,6.0,0.0,0.0
7021290,3.0,6.0,6.0,6.0,57.0,21.0,9.0,3.0,6.0,6.0,6.0,6.0,6.0,9.0,9.0,6.0,0.0,3.0,0.0
7021391,0.0,6.0,0.0,12.0,48.0,12.0,9.0,12.0,9.0,6.0,6.0,15.0,6.0,6.0,3.0,3.0,6.0,0.0,0.0
7021286,0.0,0.0,0.0,9.0,66.0,18.0,15.0,6.0,6.0,3.0,3.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
7021378,0.0,3.0,6.0,21.0,45.0,15.0,12.0,9.0,6.0,6.0,12.0,12.0,15.0,3.0,15.0,9.0,3.0,3.0,0.0
7034821,0.0,0.0,0.0,114.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7021390,0.0,3.0,9.0,9.0,6.0,18.0,9.0,6.0,3.0,6.0,12.0,9.0,12.0,9.0,6.0,3.0,6.0,0.0,3.0
7034824,3.0,0.0,3.0,15.0,21.0,15.0,6.0,6.0,12.0,6.0,3.0,3.0,12.0,0.0,6.0,9.0,3.0,3.0,6.0
7034826,0.0,6.0,6.0,3.0,18.0,9.0,6.0,3.0,3.0,6.0,3.0,15.0,6.0,3.0,0.0,6.0,3.0,0.0,0.0
7021397,0.0,0.0,0.0,42.0,66.0,33.0,6.0,3.0,0.0,0.0,0.0,6.0,6.0,3.0,3.0,0.0,3.0,0.0,0.0
7034803,3.0,6.0,6.0,15.0,21.0,30.0,12.0,12.0,9.0,12.0,15.0,12.0,12.0,6.0,3.0,6.0,3.0,0.0,0.0
7021411,6.0,3.0,0.0,39.0,75.0,21.0,6.0,9.0,0.0,3.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
7034840,0.0,0.0,3.0,24.0,57.0,33.0,21.0,6.0,6.0,6.0,12.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
7021461,6.0,3.0,3.0,9.0,9.0,6.0,9.0,9.0,6.0,9.0,6.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
7034836,3.0,6.0,15.0,21.0,30.0,24.0,24.0,9.0,6.0,15.0,9.0,12.0,3.0,3.0,6.0,6.0,3.0,0.0,0.0
7021443,3.0,3.0,3.0,6.0,30.0,18.0,21.0,6.0,6.0,6.0,9.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0
7021306,3.0,3.0,3.0,6.0,12.0,6.0,3.0,3.0,3.0,6.0,12.0,9.0,6.0,3.0,3.0,3.0,0.0,0.0,3.0
7021305,9.0,3.0,18.0,9.0,21.0,24.0,18.0,12.0,9.0,12.0,18.0,15.0,12.0,6.0,3.0,3.0,0.0,0.0,0.0
7021313,0.0,9.0,12.0,9.0,21.0,12.0,6.0,6.0,12.0,9.0,15.0,6.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0
7021473,9.0,9.0,9.0,12.0,15.0,21.0,21.0,6.0,12.0,12.0,9.0,6.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0
7021474,6.0,3.0,3.0,3.0,9.0,6.0,15.0,15.0,6.0,6.0,9.0,15.0,12.0,12.0,6.0,3.0,0.0,0.0,0.0
7021680,3.0,3.0,6.0,9.0,27.0,15.0,12.0,3.0,3.0,9.0,12.0,9.0,6.0,6.0,0.0,3.0,3.0,0.0,0.0
7021677,3.0,0.0,3.0,0.0,30.0,27.0,21.0,9.0,6.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
7021681,6.0,6.0,3.0,6.0,54.0,18.0,21.0,12.0,3.0,9.0,6.0,0.0,3.0,6.0,6.0,3.0,3.0,0.0,0.0
7021690,3.0,6.0,6.0,6.0,33.0,15.0,15.0,15.0,12.0,9.0,6.0,6.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
7034957,,,,,,,,,,,,,,,,,,,
7021996,12.0,15.0,12.0,18.0,6.0,9.0,15.0,21.0,18.0,15.0,15.0,15.0,9.0,6.0,9.0,9.0,3.0,0.0,0.0
7034954,6.0,0.0,3.0,3.0,3.0,12.0,12.0,9.0,3.0,9.0,0.0,6.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0
7034955,6.0,6.0,6.0,9.0,9.0,15.0,15.0,12.0,15.0,12.0,15.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
7021991,6.0,6.0,9.0,6.0,24.0,18.0,6.0,15.0,18.0,18.0,9.0,6.0,9.0,6.0,3.0,3.0,3.0,0.0,0.0
7021669,0.0,3.0,0.0,6.0,24.0,9.0,6.0,15.0,6.0,6.0,3.0,6.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0
7021666,6.0,9.0,6.0,9.0,27.0,12.0,9.0,9.0,3.0,9.0,6.0,9.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0
7021667,3.0,3.0,3.0,3.0,24.0,18.0,12.0,9.0,3.0,6.0,6.0,9.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0
7021973,3.0,6.0,6.0,6.0,24.0,36.0,27.0,15.0,12.0,12.0,9.0,12.0,15.0,9.0,9.0,6.0,0.0,3.0,0.0
7022041,9.0,6.0,3.0,3.0,12.0,18.0,24.0,15.0,6.0,9.0,12.0,6.0,9.0,9.0,3.0,0.0,0.0,0.0,0.0
7021971,6.0,0.0,3.0,3.0,12.0,9.0,18.0,12.0,12.0,9.0,6.0,9.0,6.0,3.0,3.0,6.0,0.0,3.0,0.0
7021979,3.0,0.0,3.0,0.0,18.0,18.0,15.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
7034964,6.0,0.0,6.0,3.0,9.0,9.0,12.0,12.0,9.0,15.0,9.0,9.0,9.0,9.0,3.0,6.0,6.0,0.0,3.0
7021981,3.0,9.0,6.0,3.0,9.0,6.0,18.0,12.0,6.0,3.0,6.0,3.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0
7034965,6.0,3.0,6.0,9.0,18.0,12.0,18.0,6.0,9.0,3.0,6.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0
7034951,0.0,0.0,3.0,0.0,3.0,9.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0
7021982,6.0,6.0,0.0,3.0,0.0,0.0,3.0,6.0,0.0,3.0,6.0,6.0,6.0,3.0,6.0,0.0,0.0,3.0,3.0
7021990,9.0,3.0,3.0,9.0,15.0,33.0,30.0,21.0,12.0,3.0,12.0,15.0,9.0,6.0,3.0,0.0,3.0,0.0,3.0
7034969,9.0,6.0,6.0,6.0,6.0,18.0,9.0,12.0,3.0,9.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
7022060,12.0,9.0,6.0,6.0,6.0,12.0,15.0,12.0,9.0,9.0,3.0,9.0,9.0,12.0,6.0,6.0,3.0,0.0,3.0
7022075,9.0,6.0,9.0,6.0,15.0,24.0,30.0,15.0,6.0,9.0,12.0,12.0,6.0,3.0,3.0,3.0,3.0,0.0,3.0
7022067,12.0,9.0,15.0,9.0,12.0,24.0,15.0,12.0,18.0,6.0,9.0,9.0,6.0,6.0,3.0,6.0,3.0,0.0,0.0
7022069,6.0,9.0,3.0,6.0,9.0,15.0,24.0,9.0,9.0,12.0,9.0,6.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0
7022093,3.0,9.0,6.0,6.0,6.0,6.0,12.0,12.0,6.0,12.0,6.0,9.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0
7022095,12.0,9.0,3.0,12.0,12.0,15.0,15.0,9.0,9.0,3.0,15.0,9.0,6.0,12.0,6.0,6.0,0.0,0.0,0.0
7022088,9.0,6.0,6.0,0.0,12.0,15.0,9.0,12.0,15.0,6.0,12.0,6.0,9.0,3.0,3.0,6.0,0.0,0.0,0.0
7022096,9.0,9.0,18.0,15.0,9.0,24.0,12.0,15.0,15.0,9.0,21.0,9.0,6.0,6.0,3.0,3.0,6.0,0.0,0.0
7034966,9.0,12.0,3.0,12.0,9.0,9.0,18.0,9.0,9.0,12.0,9.0,6.0,9.0,0.0,3.0,6.0,3.0,3.0,0.0
7022040,6.0,6.0,3.0,3.0,3.0,15.0,6.0,6.0,9.0,6.0,9.0,9.0,3.0,6.0,6.0,6.0,6.0,3.0,0.0
7022035,3.0,6.0,12.0,9.0,39.0,30.0,12.0,9.0,9.0,18.0,6.0,12.0,9.0,6.0,6.0,3.0,3.0,0.0,0.0
7021776,3.0,6.0,6.0,12.0,12.0,18.0,18.0,9.0,9.0,12.0,15.0,18.0,12.0,9.0,0.0,3.0,0.0,0.0,0.0
7021789,3.0,9.0,9.0,6.0,33.0,15.0,18.0,15.0,9.0,9.0,9.0,6.0,3.0,6.0,3.0,3.0,3.0,3.0,0.0
7021787,3.0,3.0,3.0,9.0,12.0,12.0,18.0,9.0,12.0,12.0,6.0,6.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0
7021780,3.0,3.0,6.0,6.0,6.0,9.0,18.0,6.0,9.0,6.0,9.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0
7021773,3.0,6.0,6.0,3.0,39.0,33.0,15.0,12.0,6.0,6.0,12.0,3.0,12.0,6.0,0.0,6.0,3.0,0.0,0.0
7021844,9.0,6.0,9.0,6.0,12.0,6.0,15.0,3.0,12.0,15.0,6.0,6.0,9.0,6.0,6.0,6.0,3.0,0.0,3.0
7021833,12.0,6.0,6.0,12.0,27.0,18.0,21.0,24.0,9.0,6.0,12.0,9.0,12.0,6.0,0.0,6.0,3.0,3.0,0.0
7021835,6.0,3.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,9.0,9.0,15.0,12.0,3.0,3.0,3.0,3.0,0.0,0.0
7021766,0.0,3.0,3.0,3.0,15.0,15.0,9.0,3.0,15.0,6.0,9.0,3.0,6.0,0.0,0.0,3.0,0.0,3.0,0.0
7021768,3.0,3.0,9.0,12.0,30.0,27.0,21.0,9.0,6.0,12.0,9.0,12.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0
7021824,6.0,3.0,3.0,0.0,6.0,18.0,18.0,6.0,9.0,9.0,9.0,6.0,6.0,3.0,6.0,6.0,0.0,0.0,0.0
7021823,3.0,3.0,3.0,9.0,12.0,15.0,9.0,6.0,6.0,6.0,6.0,3.0,6.0,3.0,9.0,6.0,0.0,0.0,0.0
7021816,0.0,0.0,6.0,3.0,18.0,9.0,9.0,0.0,0.0,6.0,9.0,12.0,9.0,3.0,3.0,3.0,3.0,0.0,0.0
7021820,3.0,9.0,3.0,6.0,15.0,6.0,15.0,12.0,3.0,6.0,9.0,12.0,6.0,3.0,9.0,6.0,3.0,3.0,3.0
7021905,15.0,9.0,18.0,6.0,6.0,12.0,15.0,15.0,9.0,12.0,9.0,15.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0
7021908,12.0,3.0,6.0,9.0,9.0,9.0,21.0,18.0,6.0,3.0,15.0,18.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0
7034949,6.0,6.0,0.0,3.0,3.0,6.0,3.0,6.0,9.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
7021951,6.0,12.0,12.0,18.0,18.0,9.0,15.0,12.0,6.0,15.0,27.0,21.0,12.0,9.0,9.0,0.0,3.0,0.0,0.0
7021952,0.0,3.0,9.0,12.0,9.0,12.0,9.0,9.0,12.0,12.0,15.0,12.0,3.0,6.0,6.0,0.0,0.0,3.0,0.0
7021955,9.0,6.0,6.0,12.0,15.0,15.0,12.0,9.0,6.0,15.0,6.0,15.0,12.0,6.0,9.0,0.0,0.0,0.0,0.0
7022002,6.0,3.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,9.0,15.0,6.0,9.0,6.0,9.0,6.0,3.0,3.0,0.0
7022014,6.0,9.0,9.0,18.0,3.0,15.0,9.0,15.0,9.0,15.0,18.0,18.0,21.0,12.0,6.0,9.0,6.0,3.0,0.0
7022005,3.0,6.0,9.0,15.0,9.0,9.0,0.0,6.0,9.0,6.0,15.0,6.0,6.0,9.0,6.0,3.0,0.0,0.0,0.0
7021942,3.0,3.0,3.0,3.0,6.0,9.0,9.0,6.0,0.0,6.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
7022024,6.0,3.0,3.0,9.0,9.0,15.0,3.0,6.0,3.0,9.0,6.0,12.0,9.0,9.0,6.0,6.0,0.0,3.0,0.0
7022000,12.0,12.0,9.0,12.0,6.0,9.0,15.0,9.0,15.0,6.0,9.0,12.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
7022058,6.0,12.0,9.0,6.0,3.0,12.0,9.0,12.0,12.0,18.0,12.0,12.0,15.0,9.0,6.0,3.0,0.0,0.0,0.0
7022053,6.0,3.0,9.0,9.0,12.0,12.0,21.0,3.0,9.0,6.0,6.0,12.0,6.0,3.0,6.0,3.0,0.0,0.0,0.0
7022056,9.0,6.0,3.0,3.0,3.0,9.0,6.0,9.0,6.0,6.0,9.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
7022057,9.0,9.0,6.0,3.0,12.0,12.0,9.0,9.0,15.0,9.0,6.0,3.0,6.0,6.0,0.0,0.0,3.0,0.0,3.0
7021923,12.0,3.0,9.0,6.0,15.0,18.0,21.0,12.0,18.0,9.0,12.0,12.0,12.0,3.0,12.0,6.0,6.0,0.0,0.0
7021914,6.0,3.0,12.0,12.0,12.0,18.0,9.0,12.0,12.0,6.0,15.0,9.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0
7021480,6.0,3.0,3.0,3.0,12.0,9.0,3.0,9.0,9.0,12.0,6.0,3.0,9.0,9.0,6.0,0.0,3.0,3.0,0.0
7021910,3.0,6.0,15.0,18.0,18.0,18.0,21.0,12.0,12.0,18.0,18.0,9.0,6.0,6.0,3.0,3.0,3.0,0.0,0.0
7021853,3.0,9.0,15.0,6.0,3.0,3.0,6.0,12.0,15.0,15.0,18.0,12.0,9.0,9.0,3.0,9.0,0.0,0.0,0.0
7021854,9.0,18.0,18.0,21.0,12.0,12.0,3.0,18.0,6.0,9.0,12.0,6.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0
7021893,6.0,3.0,12.0,0.0,9.0,9.0,9.0,12.0,12.0,12.0,6.0,6.0,3.0,12.0,3.0,3.0,0.0,3.0,0.0
7022118,9.0,9.0,6.0,6.0,18.0,9.0,15.0,12.0,18.0,12.0,12.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
7021896,,,,,,,,,,,9.0,,,,,,,,
7022131,12.0,15.0,9.0,12.0,9.0,12.0,6.0,12.0,6.0,21.0,6.0,12.0,9.0,12.0,6.0,3.0,3.0,3.0,3.0
7022132,3.0,3.0,9.0,6.0,6.0,0.0,6.0,6.0,9.0,9.0,9.0,6.0,9.0,15.0,9.0,6.0,6.0,3.0,3.0
